list length,power,shrink factor,average time (s)
652,1.0873058349246953,1.1865874640305145,0.005435723066329956
428,1.037221804543346,1.3711314115117976,0.0026471972465515136
1326,1.1078133552765221,1.0946097845425404,0.016423649787902832
919,0.9222812078185527,1.3051866538461894,0.006384551525115967
1916,0.7359495128373559,1.0790508796402452,0.04592793345451355
1572,0.21412794122148238,1.407944734692075,0.027129979133605958
410,0.3908278726537069,1.312915481957285,0.0032870328426361085
1371,0.5726061668825354,1.2262783971268805,0.016928439140319825
1015,0.29962982410771405,1.4353401894384663,0.01406373143196106
729,0.7506007463396802,1.0754899125970323,0.014874674081802368
646,0.15086521117352986,1.2519262562563052,0.014167253971099853
602,0.9372012249724299,1.0072435152456243,0.03273958325386048
995,1.1694936037240988,1.3613529089791752,0.014447038173675536
1037,0.42743782800629904,1.4661112354490817,0.008353074789047241
506,0.33390218629709745,1.3831745344448687,0.0044843173027038575
1220,0.8735816725411427,1.1749657841169119,0.011524853706359863
1923,0.44606438712348273,1.149783321314261,0.0356642484664917
633,0.7609468577183135,1.0087460587949757,0.035893001556396485
184,0.7831559576780542,1.3639076932659733,0.0007366132736206055
1678,0.7961336999713201,1.3940601254753404,0.01208005428314209
1920,0.4870658124393805,1.2910590686803007,0.020870428085327148
1103,0.2721535546209247,1.4673458957303132,0.012204102277755736
1362,1.0004360320927785,1.3099193613358384,0.009643644094467163
402,0.11346130775782493,1.27401962667166,0.008004250526428223
406,0.30077432638398416,1.1903882090087567,0.005395681858062744
